StationID,region,Location,TotalSessions,AvgWaitTime,PeakHours
C-1587,Colorado,Boulder,3689,9 min,15-18
C-1588,California,Los Angeles,2120,7 min,17-20
A-811,Arizona,Tucson,1441,3 min,15-18
T-843,Texas,Houston,1362,9 min,18-21
A-812,Arizona,Tucson,355,15 min,17-20
G-820,Georgia,Savannah,1642,10 min,15-18
I-776,Illinois,Springfield,2686,6 min,15-18
F-832,Florida,Miami,4824,5 min,17-20
F-833,Florida,Tampa,3080,5 min,15-18
C-1589,Colorado,Denver,3992,11 min,18-21
A-813,Arizona,Tucson,1584,7 min,17-20
T-844,Texas,Dallas,325,11 min,15-18
C-1590,California,Los Angeles,167,15 min,18-21
C-1591,Colorado,Denver,4517,4 min,15-18
F-834,Florida,Orlando,340,15 min,18-21
W-824,Washington,Spokane,4219,6 min,17-20
W-825,Washington,Seattle,4032,15 min,18-21
T-845,Texas,Austin,4596,14 min,17-20
C-1592,California,San Diego,2511,15 min,16-19
G-821,Georgia,Savannah,739,6 min,15-18
W-826,Washington,Seattle,383,15 min,17-20
C-1593,California,Los Angeles,4369,11 min,18-21
A-814,Arizona,Phoenix,3393,3 min,17-20
N-858,Nevada,Reno,405,7 min,17-20
C-1594,Colorado,Boulder,1808,5 min,16-19
F-835,Florida,Tampa,1157,4 min,18-21
G-822,Georgia,Savannah,1907,14 min,16-19
C-1595,Colorado,Denver,4763,5 min,16-19
C-1596,California,San Diego,3399,8 min,16-19
A-815,Arizona,Phoenix,2787,6 min,16-19
G-823,Georgia,Savannah,411,9 min,16-19
G-824,Georgia,Savannah,2162,12 min,15-18
C-1597,Colorado,Denver,1257,11 min,16-19
C-1598,California,San Diego,545,4 min,17-20
C-1599,Colorado,Boulder,4756,9 min,17-20
F-836,Florida,Orlando,4862,7 min,17-20
F-837,Florida,Orlando,4498,4 min,15-18
I-777,Illinois,Springfield,2386,9 min,15-18
T-846,Texas,Dallas,3590,4 min,15-18
W-827,Washington,Seattle,937,13 min,16-19
NY-800,New York,Albany,591,4 min,18-21
W-828,Washington,Spokane,4201,6 min,16-19
W-829,Washington,Seattle,1155,3 min,15-18
I-778,Illinois,Chicago,836,10 min,15-18
C-1600,Colorado,Boulder,4894,13 min,15-18
T-847,Texas,Houston,2062,3 min,18-21
I-779,Illinois,Springfield,861,4 min,16-19
W-830,Washington,Seattle,4862,12 min,16-19
I-780,Illinois,Chicago,1062,3 min,17-20
A-816,Arizona,Phoenix,1872,10 min,16-19
A-817,Arizona,Phoenix,2295,3 min,16-19
F-838,Florida,Miami,2963,15 min,16-19
T-848,Texas,Houston,3803,5 min,18-21
W-831,Washington,Spokane,582,6 min,18-21
G-825,Georgia,Savannah,1904,10 min,18-21
G-826,Georgia,Savannah,4484,8 min,18-21
G-827,Georgia,Atlanta,3617,5 min,15-18
W-832,Washington,Seattle,511,3 min,17-20
F-839,Florida,Miami,1604,6 min,15-18
I-781,Illinois,Springfield,3414,11 min,16-19
C-1601,Colorado,Boulder,2602,7 min,18-21
C-1602,California,San Diego,1236,5 min,15-18
F-840,Florida,Tampa,1686,11 min,17-20
T-849,Texas,Austin,4726,10 min,15-18
I-782,Illinois,Springfield,4776,14 min,18-21
W-833,Washington,Seattle,404,8 min,18-21
N-859,Nevada,Las Vegas,4403,7 min,18-21
A-818,Arizona,Phoenix,2679,6 min,18-21
W-834,Washington,Spokane,449,9 min,17-20
C-1603,Colorado,Denver,1385,10 min,16-19
F-841,Florida,Tampa,2447,7 min,15-18
C-1604,California,San Diego,1608,7 min,17-20
F-842,Florida,Tampa,1859,12 min,15-18
I-783,Illinois,Springfield,4441,7 min,18-21
F-843,Florida,Tampa,2984,10 min,16-19
W-835,Washington,Seattle,4812,7 min,17-20
N-860,Nevada,Reno,1956,8 min,18-21
C-1605,California,San Diego,184,3 min,16-19
A-819,Arizona,Phoenix,801,7 min,15-18
F-844,Florida,Orlando,657,6 min,18-21
I-784,Illinois,Chicago,4024,5 min,16-19
W-836,Washington,Seattle,2213,4 min,18-21
N-861,Nevada,Las Vegas,4804,10 min,17-20
C-1606,California,Los Angeles,552,7 min,18-21
NY-801,New York,Albany,3826,4 min,18-21
C-1607,California,Los Angeles,1937,10 min,16-19
G-828,Georgia,Atlanta,1410,9 min,17-20
A-820,Arizona,Phoenix,643,5 min,16-19
C-1608,Colorado,Boulder,4528,13 min,18-21
F-845,Florida,Miami,3013,15 min,16-19
C-1609,Colorado,Boulder,3558,4 min,17-20
F-846,Florida,Miami,4680,13 min,15-18
C-1610,California,Los Angeles,3895,3 min,17-20
F-847,Florida,Orlando,4532,5 min,15-18
T-850,Texas,Houston,1458,9 min,15-18
F-848,Florida,Miami,1717,6 min,18-21
C-1611,Colorado,Denver,4429,7 min,18-21
NY-802,New York,Buffalo,3194,8 min,17-20
F-849,Florida,Orlando,747,8 min,16-19
N-862,Nevada,Las Vegas,3286,6 min,18-21
W-837,Washington,Spokane,2204,13 min,16-19
T-851,Texas,Austin,659,12 min,17-20
I-785,Illinois,Springfield,4947,7 min,18-21
I-786,Illinois,Chicago,1791,10 min,15-18
T-852,Texas,Dallas,2928,3 min,18-21
A-821,Arizona,Phoenix,3411,13 min,18-21
A-822,Arizona,Tucson,1663,3 min,15-18
T-853,Texas,Dallas,583,5 min,17-20
C-1612,Colorado,Boulder,3464,11 min,15-18
G-829,Georgia,Savannah,4887,14 min,15-18
N-863,Nevada,Las Vegas,4994,10 min,17-20
G-830,Georgia,Savannah,1329,13 min,17-20
A-823,Arizona,Tucson,1280,10 min,15-18
I-787,Illinois,Chicago,3391,10 min,16-19
G-831,Georgia,Atlanta,2729,11 min,15-18
N-864,Nevada,Las Vegas,3979,12 min,15-18
G-832,Georgia,Atlanta,299,8 min,15-18
G-833,Georgia,Atlanta,1641,5 min,16-19
W-838,Washington,Spokane,1552,7 min,16-19
C-1613,California,San Diego,4982,11 min,16-19
NY-803,New York,Albany,2252,7 min,18-21
W-839,Washington,Spokane,106,3 min,16-19
A-824,Arizona,Tucson,324,5 min,16-19
I-788,Illinois,Chicago,2007,10 min,15-18
N-865,Nevada,Reno,2862,10 min,17-20
A-825,Arizona,Phoenix,3347,8 min,17-20
C-1614,California,San Diego,1821,3 min,17-20
F-850,Florida,Orlando,2452,8 min,16-19
C-1615,California,San Francisco,800,12 min,17-20
C-1616,Colorado,Denver,1829,15 min,16-19
A-826,Arizona,Tucson,3407,10 min,18-21
G-834,Georgia,Atlanta,4624,12 min,17-20
I-789,Illinois,Springfield,3265,5 min,16-19
T-854,Texas,Dallas,2026,5 min,18-21
N-866,Nevada,Reno,4116,14 min,16-19
T-855,Texas,Houston,2482,14 min,15-18
C-1617,Colorado,Boulder,3365,4 min,16-19
A-827,Arizona,Phoenix,4202,9 min,18-21
N-867,Nevada,Reno,4173,6 min,18-21
W-840,Washington,Seattle,4085,5 min,15-18
W-841,Washington,Seattle,464,14 min,17-20
G-835,Georgia,Savannah,2415,11 min,16-19
I-790,Illinois,Chicago,3232,4 min,18-21
A-828,Arizona,Phoenix,3122,7 min,15-18
C-1618,Colorado,Boulder,1473,7 min,17-20
I-791,Illinois,Chicago,4271,9 min,15-18
G-836,Georgia,Savannah,1686,5 min,15-18
N-868,Nevada,Reno,1433,4 min,16-19
G-837,Georgia,Atlanta,4586,9 min,16-19
I-792,Illinois,Springfield,2682,13 min,16-19
C-1619,Colorado,Boulder,2178,10 min,16-19
C-1620,Colorado,Boulder,3551,6 min,17-20
W-842,Washington,Spokane,2570,3 min,17-20
C-1621,Colorado,Boulder,1831,3 min,17-20
C-1622,Colorado,Boulder,1548,7 min,16-19
G-838,Georgia,Savannah,4336,8 min,15-18
C-1623,California,San Francisco,1229,8 min,17-20
C-1624,California,San Diego,386,7 min,15-18
N-869,Nevada,Reno,2824,15 min,17-20
I-793,Illinois,Chicago,1342,13 min,18-21
C-1625,California,San Diego,4931,8 min,18-21
C-1626,California,San Diego,1710,4 min,17-20
C-1627,Colorado,Denver,4511,13 min,17-20
F-851,Florida,Orlando,1181,7 min,15-18
G-839,Georgia,Savannah,4938,14 min,18-21
C-1628,California,San Francisco,3851,15 min,15-18
F-852,Florida,Miami,2502,14 min,18-21
T-856,Texas,Houston,260,11 min,16-19
G-840,Georgia,Savannah,1901,14 min,16-19
T-857,Texas,Dallas,3959,12 min,15-18
I-794,Illinois,Springfield,738,4 min,16-19
NY-804,New York,Buffalo,4854,3 min,17-20
NY-805,New York,Buffalo,3036,6 min,17-20
A-829,Arizona,Tucson,483,6 min,16-19
NY-806,New York,New York City,4823,5 min,17-20
T-858,Texas,Dallas,4261,12 min,17-20
T-859,Texas,Houston,1440,8 min,15-18
C-1629,California,San Francisco,3707,7 min,18-21
NY-807,New York,Buffalo,1608,10 min,17-20
G-841,Georgia,Atlanta,3151,8 min,15-18
C-1630,Colorado,Denver,4853,5 min,17-20
NY-808,New York,Albany,473,9 min,18-21
F-853,Florida,Orlando,3884,5 min,16-19
F-854,Florida,Miami,3999,9 min,15-18
F-855,Florida,Miami,1019,13 min,15-18
I-795,Illinois,Chicago,1320,9 min,18-21
NY-809,New York,Buffalo,359,8 min,16-19
I-796,Illinois,Springfield,3971,11 min,17-20
G-842,Georgia,Atlanta,3449,14 min,17-20
T-860,Texas,Houston,1859,11 min,17-20
NY-810,New York,Albany,1503,10 min,17-20
G-843,Georgia,Savannah,2314,5 min,15-18
G-844,Georgia,Savannah,1864,13 min,16-19
N-870,Nevada,Las Vegas,215,13 min,15-18
I-797,Illinois,Springfield,3583,11 min,16-19
C-1631,California,San Diego,3586,15 min,15-18
NY-811,New York,New York City,3954,8 min,15-18
N-871,Nevada,Las Vegas,1808,11 min,16-19
F-856,Florida,Tampa,3866,13 min,15-18
G-845,Georgia,Savannah,1772,10 min,15-18
NY-812,New York,Buffalo,1855,10 min,16-19
A-830,Arizona,Phoenix,1187,15 min,18-21
G-846,Georgia,Atlanta,3686,6 min,16-19
A-831,Arizona,Tucson,3375,6 min,17-20
I-798,Illinois,Springfield,2714,11 min,15-18
NY-813,New York,New York City,4418,10 min,15-18
F-857,Florida,Miami,1468,9 min,18-21
N-872,Nevada,Las Vegas,4711,10 min,17-20
W-843,Washington,Spokane,1746,4 min,18-21
W-844,Washington,Spokane,3980,8 min,18-21
A-832,Arizona,Phoenix,1863,12 min,16-19
N-873,Nevada,Las Vegas,4766,11 min,16-19
I-799,Illinois,Springfield,744,12 min,16-19
A-833,Arizona,Tucson,2319,4 min,17-20
NY-814,New York,New York City,1754,10 min,16-19
N-874,Nevada,Las Vegas,4292,8 min,18-21
G-847,Georgia,Atlanta,2993,8 min,18-21
C-1632,Colorado,Denver,1179,7 min,16-19
C-1633,Colorado,Boulder,3436,12 min,17-20
I-800,Illinois,Springfield,1763,7 min,16-19
W-845,Washington,Seattle,3451,11 min,17-20
A-834,Arizona,Tucson,2833,12 min,18-21
A-835,Arizona,Tucson,382,5 min,16-19
W-846,Washington,Spokane,2132,13 min,17-20
N-875,Nevada,Reno,1109,7 min,15-18
F-858,Florida,Orlando,3843,12 min,18-21
C-1634,Colorado,Denver,4742,4 min,18-21
I-801,Illinois,Springfield,3870,11 min,16-19
N-876,Nevada,Reno,2192,14 min,15-18
I-802,Illinois,Springfield,1959,6 min,15-18
N-877,Nevada,Las Vegas,4779,10 min,15-18
C-1635,California,San Francisco,3582,8 min,18-21
NY-815,New York,Buffalo,3579,9 min,15-18
T-861,Texas,Austin,1457,11 min,18-21
F-859,Florida,Miami,244,11 min,18-21
T-862,Texas,Dallas,3693,9 min,16-19
C-1636,California,San Francisco,895,11 min,17-20
G-848,Georgia,Atlanta,4068,3 min,17-20
C-1637,Colorado,Boulder,128,10 min,18-21
A-836,Arizona,Tucson,523,9 min,16-19
G-849,Georgia,Savannah,3774,5 min,16-19
N-878,Nevada,Las Vegas,2304,13 min,16-19
T-863,Texas,Austin,359,11 min,16-19
F-860,Florida,Orlando,1104,9 min,16-19
NY-816,New York,Buffalo,1477,10 min,17-20
F-861,Florida,Tampa,1296,7 min,16-19
I-803,Illinois,Chicago,142,5 min,16-19
C-1638,Colorado,Denver,3512,4 min,16-19
C-1639,California,San Francisco,2470,10 min,18-21
N-879,Nevada,Las Vegas,2358,8 min,17-20
G-850,Georgia,Savannah,1536,11 min,18-21
C-1640,Colorado,Denver,1379,9 min,17-20
A-837,Arizona,Phoenix,4421,12 min,15-18
F-862,Florida,Miami,1842,11 min,18-21
A-838,Arizona,Phoenix,4677,14 min,18-21
N-880,Nevada,Reno,3190,15 min,16-19
I-804,Illinois,Chicago,245,8 min,16-19
A-839,Arizona,Phoenix,1517,11 min,15-18
F-863,Florida,Orlando,1234,3 min,16-19
NY-817,New York,Albany,219,6 min,17-20
T-864,Texas,Houston,3383,9 min,16-19
G-851,Georgia,Savannah,1170,4 min,15-18
NY-818,New York,New York City,3191,8 min,15-18
C-1641,California,San Diego,879,15 min,16-19
G-852,Georgia,Atlanta,1889,5 min,18-21
NY-819,New York,Buffalo,1938,13 min,17-20
C-1642,California,Los Angeles,3027,9 min,18-21
NY-820,New York,Albany,3476,15 min,15-18
I-805,Illinois,Springfield,2808,6 min,15-18
C-1643,California,San Francisco,2966,4 min,18-21
C-1644,California,Los Angeles,914,8 min,17-20
W-847,Washington,Spokane,4963,13 min,17-20
NY-821,New York,New York City,2960,15 min,16-19
C-1645,California,Los Angeles,756,15 min,17-20
F-864,Florida,Orlando,1921,13 min,15-18
A-840,Arizona,Phoenix,2832,12 min,15-18
A-841,Arizona,Tucson,306,5 min,16-19
G-853,Georgia,Atlanta,1455,6 min,18-21
F-865,Florida,Miami,4046,10 min,18-21
NY-822,New York,New York City,1493,3 min,18-21
I-806,Illinois,Chicago,2952,9 min,18-21
N-881,Nevada,Las Vegas,3673,5 min,15-18
A-842,Arizona,Tucson,3370,9 min,17-20
G-854,Georgia,Savannah,1034,10 min,17-20
NY-823,New York,New York City,668,8 min,16-19
I-807,Illinois,Chicago,1581,8 min,17-20
C-1646,California,San Francisco,1918,15 min,17-20
N-882,Nevada,Reno,1870,12 min,18-21
C-1647,Colorado,Boulder,3888,14 min,16-19
G-855,Georgia,Savannah,538,9 min,15-18
G-856,Georgia,Atlanta,1764,5 min,16-19
C-1648,California,Los Angeles,1711,3 min,15-18
G-857,Georgia,Savannah,1675,12 min,18-21
T-865,Texas,Houston,1098,7 min,15-18
C-1649,Colorado,Denver,2777,10 min,15-18
C-1650,California,San Diego,4035,5 min,15-18
C-1651,California,San Diego,3683,7 min,18-21
G-858,Georgia,Savannah,1802,11 min,15-18
F-866,Florida,Tampa,4487,14 min,17-20
T-866,Texas,Dallas,3427,14 min,18-21
N-883,Nevada,Las Vegas,4464,6 min,16-19
N-884,Nevada,Las Vegas,2187,4 min,17-20
I-808,Illinois,Chicago,1147,14 min,15-18
N-885,Nevada,Las Vegas,1304,9 min,16-19
A-843,Arizona,Phoenix,1151,10 min,16-19
I-809,Illinois,Springfield,2536,15 min,18-21
NY-824,New York,Buffalo,3509,3 min,16-19
NY-825,New York,Albany,810,15 min,18-21
T-867,Texas,Houston,1804,6 min,16-19
W-848,Washington,Seattle,397,6 min,15-18
NY-826,New York,New York City,4495,6 min,16-19
G-859,Georgia,Atlanta,2147,15 min,18-21
A-844,Arizona,Tucson,4524,9 min,17-20
I-810,Illinois,Chicago,345,15 min,16-19
T-868,Texas,Austin,1239,4 min,15-18
W-849,Washington,Seattle,1326,7 min,17-20
A-845,Arizona,Phoenix,2992,8 min,18-21
W-850,Washington,Spokane,2746,4 min,17-20
I-811,Illinois,Springfield,1032,5 min,17-20
A-846,Arizona,Phoenix,2956,10 min,18-21
C-1652,Colorado,Boulder,115,12 min,16-19
N-886,Nevada,Las Vegas,1046,9 min,17-20
C-1653,Colorado,Boulder,3459,8 min,16-19
I-812,Illinois,Chicago,593,13 min,16-19
C-1654,Colorado,Denver,2723,4 min,15-18
C-1655,California,San Diego,2911,12 min,18-21
C-1656,Colorado,Denver,3993,11 min,15-18
T-869,Texas,Austin,4892,13 min,18-21
W-851,Washington,Seattle,4271,3 min,17-20
G-860,Georgia,Savannah,1456,3 min,15-18
T-870,Texas,Austin,4143,7 min,15-18
A-847,Arizona,Phoenix,2883,8 min,16-19
NY-827,New York,Albany,2253,12 min,17-20
NY-828,New York,New York City,3006,7 min,15-18
F-867,Florida,Miami,730,15 min,16-19
G-861,Georgia,Atlanta,4581,15 min,16-19
C-1657,Colorado,Boulder,4640,5 min,15-18
NY-829,New York,Albany,4832,14 min,16-19
N-887,Nevada,Las Vegas,2177,5 min,17-20
F-868,Florida,Orlando,4003,8 min,17-20
G-862,Georgia,Savannah,3856,11 min,16-19
C-1658,California,San Diego,2009,12 min,17-20
A-848,Arizona,Phoenix,1382,5 min,15-18
N-888,Nevada,Reno,953,11 min,16-19
F-869,Florida,Tampa,2262,12 min,18-21
T-871,Texas,Austin,3027,6 min,17-20
C-1659,Colorado,Boulder,2287,14 min,18-21
A-849,Arizona,Tucson,1528,5 min,16-19
C-1660,Colorado,Boulder,277,6 min,15-18
C-1661,California,Los Angeles,4918,5 min,16-19
A-850,Arizona,Tucson,2067,12 min,17-20
W-852,Washington,Spokane,3777,4 min,15-18
C-1662,Colorado,Denver,662,5 min,15-18
N-889,Nevada,Reno,269,14 min,15-18
G-863,Georgia,Savannah,737,5 min,16-19
NY-830,New York,Albany,4802,15 min,17-20
W-853,Washington,Seattle,3626,4 min,16-19
I-813,Illinois,Chicago,724,9 min,15-18
NY-831,New York,Albany,1313,8 min,17-20
NY-832,New York,Buffalo,4146,8 min,15-18
A-851,Arizona,Tucson,216,8 min,18-21
C-1663,California,San Francisco,3581,3 min,15-18
I-814,Illinois,Springfield,3158,5 min,15-18
NY-833,New York,Buffalo,2297,9 min,15-18
F-870,Florida,Tampa,4215,10 min,16-19
C-1664,California,Los Angeles,1725,8 min,17-20
N-890,Nevada,Las Vegas,3415,15 min,17-20
A-852,Arizona,Phoenix,3467,9 min,16-19
I-815,Illinois,Chicago,3556,8 min,15-18
C-1665,California,San Francisco,367,5 min,18-21
I-816,Illinois,Chicago,488,5 min,16-19
C-1666,Colorado,Boulder,1403,10 min,15-18
A-853,Arizona,Phoenix,2606,7 min,15-18
NY-834,New York,Buffalo,453,13 min,15-18
C-1667,Colorado,Denver,3573,12 min,17-20
N-891,Nevada,Las Vegas,885,15 min,17-20
C-1668,California,Los Angeles,2827,4 min,18-21
NY-835,New York,Albany,2156,13 min,15-18
I-817,Illinois,Springfield,3766,5 min,16-19
G-864,Georgia,Atlanta,2668,5 min,17-20
A-854,Arizona,Tucson,3276,8 min,18-21
N-892,Nevada,Las Vegas,2321,3 min,16-19
C-1669,California,Los Angeles,3906,7 min,16-19
F-871,Florida,Orlando,3680,9 min,17-20
G-865,Georgia,Savannah,1860,3 min,17-20
I-818,Illinois,Springfield,2775,6 min,15-18
A-855,Arizona,Phoenix,1559,10 min,17-20
NY-836,New York,Albany,3922,13 min,16-19
T-872,Texas,Houston,2197,5 min,17-20
G-866,Georgia,Atlanta,2653,3 min,15-18
T-873,Texas,Austin,1457,3 min,15-18
T-874,Texas,Houston,3895,4 min,16-19
A-856,Arizona,Tucson,4492,11 min,17-20
I-819,Illinois,Chicago,1881,10 min,17-20
C-1670,Colorado,Denver,3751,4 min,15-18
A-857,Arizona,Phoenix,2296,5 min,18-21
C-1671,California,Los Angeles,4766,15 min,17-20
NY-837,New York,Buffalo,245,11 min,18-21
A-858,Arizona,Phoenix,578,12 min,16-19
NY-838,New York,Buffalo,3078,15 min,16-19
G-867,Georgia,Atlanta,1106,4 min,15-18
N-893,Nevada,Las Vegas,2772,10 min,18-21
F-872,Florida,Orlando,1072,12 min,15-18
C-1672,California,Los Angeles,134,6 min,15-18
NY-839,New York,Albany,3781,15 min,17-20
C-1673,Colorado,Denver,2955,9 min,17-20
N-894,Nevada,Reno,653,6 min,15-18
F-873,Florida,Orlando,4240,5 min,16-19
NY-840,New York,Buffalo,2620,4 min,17-20
I-820,Illinois,Springfield,3449,12 min,18-21
I-821,Illinois,Chicago,2134,12 min,15-18
T-875,Texas,Houston,2053,11 min,18-21
G-868,Georgia,Savannah,4054,3 min,16-19
C-1674,California,San Francisco,3748,9 min,18-21
W-854,Washington,Seattle,129,13 min,17-20
F-874,Florida,Miami,2601,10 min,18-21
W-855,Washington,Spokane,4319,10 min,15-18
C-1675,California,San Diego,2407,14 min,16-19
C-1676,California,San Francisco,436,6 min,18-21
F-875,Florida,Miami,2145,9 min,15-18
W-856,Washington,Seattle,3162,9 min,15-18
I-822,Illinois,Chicago,2664,11 min,17-20
C-1677,California,Los Angeles,3744,14 min,15-18
G-869,Georgia,Atlanta,2672,7 min,15-18
T-876,Texas,Dallas,3372,12 min,15-18
N-895,Nevada,Las Vegas,3516,14 min,16-19
A-859,Arizona,Phoenix,2876,6 min,15-18
A-860,Arizona,Phoenix,1428,11 min,15-18
N-896,Nevada,Las Vegas,3292,8 min,16-19
N-897,Nevada,Las Vegas,3041,6 min,17-20
C-1678,Colorado,Denver,1078,10 min,16-19
W-857,Washington,Spokane,929,15 min,15-18
N-898,Nevada,Las Vegas,4629,3 min,17-20
C-1679,California,San Diego,379,3 min,16-19
T-877,Texas,Dallas,516,10 min,17-20
I-823,Illinois,Chicago,127,4 min,17-20
T-878,Texas,Dallas,1704,3 min,17-20
W-858,Washington,Spokane,459,5 min,18-21
I-824,Illinois,Chicago,2904,15 min,16-19
C-1680,Colorado,Denver,3838,9 min,17-20
T-879,Texas,Houston,128,7 min,17-20
I-825,Illinois,Chicago,1716,15 min,15-18
NY-841,New York,Buffalo,4976,5 min,16-19
I-826,Illinois,Springfield,4152,6 min,17-20
NY-842,New York,Albany,4397,12 min,15-18
C-1681,Colorado,Denver,3899,13 min,15-18
C-1682,Colorado,Boulder,4685,14 min,15-18
N-899,Nevada,Las Vegas,110,8 min,15-18
I-827,Illinois,Springfield,3809,3 min,15-18
N-900,Nevada,Las Vegas,2546,6 min,18-21
G-870,Georgia,Savannah,317,15 min,16-19
N-901,Nevada,Las Vegas,256,15 min,16-19
F-876,Florida,Tampa,4858,12 min,18-21
W-859,Washington,Seattle,2524,9 min,15-18
W-860,Washington,Spokane,1408,9 min,16-19
T-880,Texas,Austin,1761,3 min,18-21
W-861,Washington,Seattle,3330,13 min,16-19
A-861,Arizona,Tucson,4099,10 min,18-21
T-881,Texas,Houston,1084,9 min,17-20
G-871,Georgia,Savannah,4151,6 min,17-20
C-1683,Colorado,Denver,3686,9 min,16-19
T-882,Texas,Houston,1284,11 min,17-20
N-902,Nevada,Las Vegas,3755,14 min,16-19
C-1684,Colorado,Denver,789,13 min,16-19
F-877,Florida,Miami,3009,4 min,17-20
N-903,Nevada,Reno,312,6 min,18-21
G-872,Georgia,Savannah,3074,11 min,15-18
G-873,Georgia,Atlanta,4511,5 min,16-19
N-904,Nevada,Las Vegas,4836,9 min,17-20
W-862,Washington,Seattle,3776,10 min,15-18
W-863,Washington,Seattle,3203,11 min,18-21
T-883,Texas,Austin,2312,3 min,15-18
T-884,Texas,Austin,452,11 min,18-21
W-864,Washington,Seattle,470,9 min,18-21
A-862,Arizona,Tucson,4630,8 min,18-21
T-885,Texas,Dallas,3790,8 min,18-21
F-878,Florida,Tampa,2042,15 min,17-20
G-874,Georgia,Atlanta,4141,10 min,17-20
F-879,Florida,Tampa,3795,13 min,15-18
N-905,Nevada,Reno,3507,5 min,16-19
W-865,Washington,Spokane,2939,10 min,16-19
W-866,Washington,Spokane,2390,5 min,15-18
A-863,Arizona,Tucson,2589,6 min,17-20
T-886,Texas,Dallas,2305,13 min,16-19
NY-843,New York,Buffalo,2291,7 min,17-20
W-867,Washington,Seattle,3248,7 min,17-20
N-906,Nevada,Reno,4270,12 min,18-21
T-887,Texas,Houston,3780,8 min,15-18
W-868,Washington,Seattle,4941,3 min,16-19
T-888,Texas,Dallas,3068,11 min,15-18
F-880,Florida,Tampa,513,14 min,15-18
I-828,Illinois,Chicago,211,13 min,16-19
W-869,Washington,Spokane,1406,5 min,17-20
NY-844,New York,Buffalo,682,14 min,17-20
NY-845,New York,Buffalo,4621,4 min,18-21
W-870,Washington,Spokane,3627,3 min,15-18
F-881,Florida,Tampa,285,4 min,18-21
I-829,Illinois,Chicago,282,12 min,16-19
T-889,Texas,Austin,3999,13 min,18-21
C-1685,Colorado,Denver,4642,3 min,18-21
NY-846,New York,Albany,4308,6 min,16-19
I-830,Illinois,Chicago,4968,14 min,16-19
I-831,Illinois,Springfield,1518,6 min,17-20
C-1686,Colorado,Denver,1365,12 min,17-20
W-871,Washington,Seattle,4483,12 min,15-18
G-875,Georgia,Savannah,4040,9 min,18-21
F-882,Florida,Orlando,3092,15 min,16-19
G-876,Georgia,Savannah,1803,13 min,15-18
N-907,Nevada,Reno,358,8 min,17-20
C-1687,Colorado,Boulder,3787,5 min,15-18
W-872,Washington,Spokane,4468,13 min,18-21
F-883,Florida,Miami,3554,7 min,17-20
F-884,Florida,Orlando,2885,9 min,18-21
G-877,Georgia,Atlanta,1455,10 min,17-20
G-878,Georgia,Atlanta,2113,13 min,15-18
C-1688,Colorado,Boulder,126,6 min,16-19
W-873,Washington,Seattle,1717,5 min,16-19
F-885,Florida,Orlando,254,9 min,18-21
I-832,Illinois,Chicago,3920,9 min,15-18
N-908,Nevada,Reno,4834,7 min,15-18
C-1689,California,San Diego,4282,4 min,16-19
F-886,Florida,Tampa,540,8 min,18-21
NY-847,New York,Albany,2288,13 min,17-20
C-1690,California,San Francisco,2012,7 min,17-20
C-1691,California,San Francisco,329,10 min,18-21
C-1692,Colorado,Boulder,3429,5 min,17-20
N-909,Nevada,Las Vegas,3015,7 min,16-19
T-890,Texas,Houston,1036,15 min,16-19
T-891,Texas,Dallas,4626,10 min,16-19
F-887,Florida,Tampa,693,14 min,15-18
I-833,Illinois,Springfield,647,13 min,18-21
C-1693,Colorado,Boulder,1158,8 min,17-20
NY-848,New York,Albany,1048,14 min,16-19
A-864,Arizona,Phoenix,979,8 min,16-19
G-879,Georgia,Savannah,409,15 min,17-20
I-834,Illinois,Chicago,3952,12 min,18-21
F-888,Florida,Miami,1841,12 min,15-18
A-865,Arizona,Phoenix,3595,7 min,16-19
